,TradingDateUtc,DeliveryDateUtc,SettlementClearing,delivery_period_name,Commodity,Region,Sub-Region
4874,2018-04-09,2018-06-01,18.75,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4875,2018-04-09,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4876,2018-04-09,2018-05-01,18.624,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4877,2018-04-09,2018-05-01,18.901,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4878,2018-04-09,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4879,2018-04-09,2018-06-01,18.687,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4880,2018-04-10,2018-06-01,18.936,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4881,2018-04-10,2018-05-01,19.02,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4882,2018-04-10,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4883,2018-04-10,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4884,2018-04-10,2018-05-01,18.832,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4885,2018-04-10,2018-06-01,18.858,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4886,2018-04-11,2018-06-01,19.368,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4887,2018-04-11,2018-05-01,19.538,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4888,2018-04-11,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4889,2018-04-11,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4890,2018-04-11,2018-05-01,19.18,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4891,2018-04-11,2018-06-01,19.392,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4892,2018-04-12,2018-05-01,19.088,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4893,2018-04-12,2018-06-01,19.234,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4894,2018-04-12,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4895,2018-04-12,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4896,2018-04-12,2018-06-01,19.31,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4897,2018-04-12,2018-05-01,19.324,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4898,2018-04-13,2018-06-01,19.707,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4899,2018-04-13,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4900,2018-04-13,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4901,2018-04-13,2018-05-01,19.912,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4902,2018-04-13,2018-05-01,19.475,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4903,2018-04-13,2018-06-01,19.587,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4904,2018-04-16,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4905,2018-04-16,2018-05-01,19.513,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4906,2018-04-16,2018-06-01,19.352,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4907,2018-04-16,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4908,2018-04-16,2018-05-01,19.288,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4909,2018-04-16,2018-06-01,19.327,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4910,2018-04-17,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4911,2018-04-17,2018-06-01,19.079,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4912,2018-04-17,2018-05-01,18.975,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4913,2018-04-17,2018-05-01,19.322,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4914,2018-04-17,2018-06-01,19.029,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4915,2018-04-17,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4916,2018-04-18,2018-06-01,19.24,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4917,2018-04-18,2018-06-01,19.138,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4918,2018-04-18,2018-05-01,19.263,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4919,2018-04-18,2018-05-01,19.473,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4920,2018-04-18,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4921,2018-04-18,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4922,2018-04-19,2018-05-01,19.784,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4923,2018-04-19,2018-06-01,19.818,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4924,2018-04-19,2018-06-01,19.818,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4925,2018-04-19,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4926,2018-04-19,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4927,2018-04-19,2018-05-01,19.968,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4928,2018-04-20,2018-06-01,19.797,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4929,2018-04-20,2018-05-01,19.851,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4930,2018-04-20,2018-05-01,19.663,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4931,2018-04-20,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4932,2018-04-20,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4933,2018-04-20,2018-06-01,19.852,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4934,2018-04-23,2018-06-01,19.99,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4935,2018-04-23,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4936,2018-04-23,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4937,2018-04-23,2018-06-01,20.115,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4938,2018-04-23,2018-05-01,19.866,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4939,2018-04-23,2018-05-01,20.004,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4940,2018-04-24,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4941,2018-04-24,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4942,2018-04-24,2018-06-01,19.718,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4943,2018-04-24,2018-05-01,19.897,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4944,2018-04-24,2018-05-01,19.663,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4945,2018-04-24,2018-06-01,19.755,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4946,2018-04-25,2018-05-01,19.838,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4947,2018-04-25,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4948,2018-04-25,2018-06-01,19.787,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4949,2018-04-25,2018-05-01,19.985,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4950,2018-04-25,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4951,2018-04-25,2018-06-01,19.929,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4952,2018-04-26,2018-06-01,20.115,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4953,2018-04-26,2018-05-01,20.358,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4954,2018-04-26,2018-04-01,18.388,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4955,2018-04-26,2018-06-01,20.219,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4956,2018-04-26,2018-05-01,20.163,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4957,2018-04-26,2018-04-01,18.52,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4958,2018-04-27,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4959,2018-04-27,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4960,2018-04-27,2018-06-01,20.255,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4961,2018-04-27,2018-06-01,20.335,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4962,2018-04-30,2018-06-01,20.632,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4963,2018-04-30,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4964,2018-04-30,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4965,2018-04-30,2018-06-01,20.708,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4966,2018-05-02,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4967,2018-05-02,2018-06-01,19.953,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4968,2018-05-02,2018-07-01,20.002,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4969,2018-05-02,2018-07-01,20.02,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4970,2018-05-02,2018-06-01,19.913,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4971,2018-05-02,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4972,2018-05-03,2018-06-01,20.033,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4973,2018-05-03,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4974,2018-05-03,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4975,2018-05-03,2018-07-01,19.955,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4976,2018-05-03,2018-07-01,19.963,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4977,2018-05-03,2018-06-01,20.084,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4978,2018-05-04,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4979,2018-05-04,2018-06-01,20.521,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4980,2018-05-04,2018-07-01,20.512,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4981,2018-05-04,2018-07-01,20.642,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4982,2018-05-04,2018-06-01,20.395,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4983,2018-05-04,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4984,2018-05-08,2018-06-01,20.775,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4985,2018-05-08,2018-06-01,20.852,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4986,2018-05-08,2018-07-01,20.91,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4987,2018-05-08,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4988,2018-05-08,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4989,2018-05-08,2018-07-01,21.004,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4990,2018-05-09,2018-06-01,20.82,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4991,2018-05-09,2018-06-01,20.972,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4992,2018-05-09,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4993,2018-05-09,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4994,2018-05-09,2018-07-01,21.075,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4995,2018-05-09,2018-07-01,21.043,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4996,2018-05-10,2018-06-01,20.84,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4997,2018-05-10,2018-06-01,21.116,Month,Natural Gas,Germany,NCG (formerly EGT_H)
4998,2018-05-10,2018-07-01,21.141,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
4999,2018-05-10,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5000,2018-05-10,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5001,2018-05-10,2018-07-01,21.043,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5002,2018-05-11,2018-06-01,21.313,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5003,2018-05-11,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5004,2018-05-11,2018-07-01,21.366,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5005,2018-05-11,2018-07-01,21.378,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5006,2018-05-11,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5007,2018-05-11,2018-06-01,21.427,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5008,2018-05-14,2018-07-01,21.881,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5009,2018-05-14,2018-07-01,21.81,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5010,2018-05-14,2018-06-01,21.644,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5011,2018-05-14,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5012,2018-05-14,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5013,2018-05-14,2018-06-01,21.746,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5014,2018-05-15,2018-07-01,21.816,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5015,2018-05-15,2018-06-01,21.842,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5016,2018-05-15,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5017,2018-05-15,2018-07-01,21.937,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5018,2018-05-15,2018-06-01,21.801,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5019,2018-05-15,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5020,2018-05-16,2018-06-01,21.604,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5021,2018-05-16,2018-07-01,22.018,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5022,2018-05-16,2018-07-01,21.58,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5023,2018-05-16,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5024,2018-05-16,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5025,2018-05-16,2018-06-01,21.699,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5026,2018-05-17,2018-07-01,22.141,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5027,2018-05-17,2018-06-01,22.457,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5028,2018-05-17,2018-06-01,22.306,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5029,2018-05-17,2018-07-01,22.398,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5030,2018-05-17,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5031,2018-05-17,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5032,2018-05-18,2018-07-01,22.028,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5033,2018-05-18,2018-07-01,22.319,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5034,2018-05-18,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5035,2018-05-18,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5036,2018-05-18,2018-06-01,22.09,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5037,2018-05-18,2018-06-01,22.265,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5038,2018-05-21,2018-06-01,22.491,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5039,2018-05-21,2018-07-01,22.701,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5040,2018-05-21,2018-07-01,22.415,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5041,2018-05-21,2018-06-01,22.533,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5042,2018-05-21,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5043,2018-05-21,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5044,2018-05-22,2018-06-01,23.126,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5045,2018-05-22,2018-07-01,23.462,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5046,2018-05-22,2018-07-01,23.165,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5047,2018-05-22,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5048,2018-05-22,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5049,2018-05-22,2018-06-01,23.065,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5050,2018-05-23,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5051,2018-05-23,2018-07-01,23.257,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5052,2018-05-23,2018-06-01,22.889,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5053,2018-05-23,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5054,2018-05-23,2018-07-01,22.906,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5055,2018-05-23,2018-06-01,22.865,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5056,2018-05-24,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5057,2018-05-24,2018-07-01,23.081,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5058,2018-05-24,2018-07-01,22.944,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5059,2018-05-24,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5060,2018-05-24,2018-06-01,22.829,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5061,2018-05-24,2018-06-01,22.804,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5062,2018-05-25,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5063,2018-05-25,2018-06-01,22.101,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5064,2018-05-25,2018-07-01,22.12,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5065,2018-05-25,2018-07-01,22.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5066,2018-05-25,2018-06-01,22.02,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5067,2018-05-25,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5068,2018-05-29,2018-06-01,22.883,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5069,2018-05-29,2018-07-01,22.88,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5070,2018-05-29,2018-07-01,22.756,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5071,2018-05-29,2018-05-01,20.37,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5072,2018-05-29,2018-05-01,20.2,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5073,2018-05-29,2018-06-01,22.857,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5074,2018-05-30,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5075,2018-05-30,2018-07-01,23.293,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5076,2018-05-30,2018-07-01,23.166,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5077,2018-05-30,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5078,2018-05-31,2018-07-01,22.761,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5079,2018-05-31,2018-07-01,22.81,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5080,2018-05-31,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5081,2018-05-31,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5082,2018-06-01,2018-07-01,21.883,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5083,2018-06-01,2018-07-01,22.165,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5084,2018-06-01,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5085,2018-06-01,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5086,2018-06-01,2018-08-01,21.906,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5087,2018-06-01,2018-08-01,21.869,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5088,2018-06-04,2018-07-01,22.112,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5089,2018-06-04,2018-08-01,21.935,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5090,2018-06-04,2018-08-01,22.15,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5091,2018-06-04,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5092,2018-06-04,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5093,2018-06-04,2018-07-01,22.19,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5094,2018-06-05,2018-07-01,21.509,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5095,2018-06-05,2018-07-01,21.649,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5096,2018-06-05,2018-08-01,21.592,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5097,2018-06-05,2018-08-01,21.529,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5098,2018-06-05,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5099,2018-06-05,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5100,2018-06-06,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5101,2018-06-06,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5102,2018-06-06,2018-08-01,21.329,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5103,2018-06-06,2018-08-01,21.324,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5104,2018-06-06,2018-07-01,21.229,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5105,2018-06-06,2018-07-01,21.294,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5106,2018-06-07,2018-08-01,21.679,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5107,2018-06-07,2018-08-01,21.648,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5108,2018-06-07,2018-07-01,21.629,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5109,2018-06-07,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5110,2018-06-07,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5111,2018-06-07,2018-07-01,21.706,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5112,2018-06-08,2018-07-01,21.575,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5113,2018-06-08,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5114,2018-06-08,2018-08-01,21.611,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5115,2018-06-08,2018-08-01,21.507,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5116,2018-06-08,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5117,2018-06-08,2018-07-01,21.63,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5118,2018-06-11,2018-08-01,21.218,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5119,2018-06-11,2018-08-01,21.333,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5120,2018-06-11,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5121,2018-06-11,2018-07-01,21.5,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5122,2018-06-11,2018-07-01,21.3,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5123,2018-06-11,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5124,2018-06-12,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5125,2018-06-12,2018-07-01,21.891,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5126,2018-06-12,2018-08-01,21.755,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5127,2018-06-12,2018-08-01,21.852,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5128,2018-06-12,2018-07-01,21.805,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5129,2018-06-12,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5130,2018-06-13,2018-07-01,22.443,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5131,2018-06-13,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5132,2018-06-13,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5133,2018-06-13,2018-08-01,22.451,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5134,2018-06-13,2018-08-01,22.337,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5135,2018-06-13,2018-07-01,22.531,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5136,2018-06-14,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5137,2018-06-14,2018-07-01,22.767,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5138,2018-06-14,2018-08-01,22.516,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5139,2018-06-14,2018-08-01,22.772,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5140,2018-06-14,2018-07-01,22.581,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5141,2018-06-14,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5142,2018-06-15,2018-06-01,23.213,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5143,2018-06-15,2018-07-01,21.787,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5144,2018-06-15,2018-08-01,21.787,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5145,2018-06-15,2018-06-01,23.13,Month,Natural Gas,Germany,NCG (formerly EGT_H)
5146,2018-06-15,2018-07-01,21.837,Month,Natural Gas,Germany,GPL (formerly BEB/GUD)
5147,2018-06-15,2018-08-01,21.742,Month,Natural Gas,Germany,NCG (formerly EGT_H)
