Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Original resolutions
Apr 10, 2015 9:00 AM;Apr 10, 2015 10:00 AM;82,768.00;12,871.50;27.50;936.75;11,907.25;69,896.50
Apr 10, 2015 10:00 AM;Apr 10, 2015 11:00 AM;88,437.00;17,828.25;46.00;753.25;17,029.00;70,608.75
Apr 10, 2015 11:00 AM;Apr 10, 2015 12:00 PM;91,464.00;21,516.00;66.50;692.50;20,757.00;69,948.00
Apr 10, 2015 12:00 PM;Apr 10, 2015 1:00 PM;91,577.00;23,664.75;94.25;742.25;22,828.25;67,912.25
Apr 10, 2015 1:00 PM;Apr 10, 2015 2:00 PM;90,350.00;24,079.75;123.75;867.75;23,088.25;66,270.25
Apr 10, 2015 2:00 PM;Apr 10, 2015 3:00 PM;87,533.00;22,879.25;142.25;960.75;21,776.25;64,653.75
Apr 10, 2015 3:00 PM;Apr 10, 2015 4:00 PM;83,626.00;19,851.25;95.00;921.25;18,835.00;63,774.75
Apr 10, 2015 4:00 PM;Apr 10, 2015 5:00 PM;79,627.00;15,637.75;108.25;843.50;14,686.00;63,989.25
Apr 10, 2015 5:00 PM;Apr 10, 2015 6:00 PM;75,104.00;10,479.75;118.00;858.00;9,503.75;64,624.25
Apr 10, 2015 6:00 PM;Apr 10, 2015 7:00 PM;70,660.00;5,623.00;130.75;1,035.50;4,456.75;65,037.00
Apr 10, 2015 7:00 PM;Apr 10, 2015 8:00 PM;68,623.00;2,622.50;142.25;1,484.25;996.00;66,000.50
Apr 10, 2015 8:00 PM;Apr 10, 2015 9:00 PM;67,918.00;2,466.75;150.75;2,265.50;50.50;65,451.25
Apr 10, 2015 9:00 PM;Apr 10, 2015 10:00 PM;66,618.00;3,525.00;167.25;3,357.75;0.00;63,093.00
Apr 10, 2015 10:00 PM;Apr 10, 2015 11:00 PM;65,464.00;4,671.75;196.00;4,475.75;0.00;60,792.25
Apr 10, 2015 11:00 PM;Apr 11, 2015 12:00 AM;60,861.00;5,571.75;233.00;5,338.75;0.00;55,289.25
Apr 11, 2015 12:00 AM;Apr 11, 2015 1:00 AM;54,081.00;5,889.25;242.00;5,647.25;0.00;48,191.75
Apr 11, 2015 1:00 AM;Apr 11, 2015 2:00 AM;52,095.00;6,585.75;241.50;6,344.25;0.00;45,509.25
Apr 11, 2015 2:00 AM;Apr 11, 2015 3:00 AM;51,120.00;6,796.25;271.00;6,525.25;0.00;44,323.75
Apr 11, 2015 3:00 AM;Apr 11, 2015 4:00 AM;51,478.00;7,173.50;318.00;6,855.50;0.00;44,304.50
Apr 11, 2015 4:00 AM;Apr 11, 2015 5:00 AM;52,374.00;7,475.25;366.00;7,109.25;0.00;44,898.75
Apr 11, 2015 5:00 AM;Apr 11, 2015 6:00 AM;53,182.00;7,993.50;464.00;7,529.50;0.00;45,188.50
Apr 11, 2015 6:00 AM;Apr 11, 2015 7:00 AM;54,523.00;8,972.00;617.75;8,237.75;116.50;45,551.00
Apr 11, 2015 7:00 AM;Apr 11, 2015 8:00 AM;58,108.00;11,349.50;767.50;8,899.25;1,682.75;46,758.50
Apr 11, 2015 8:00 AM;Apr 11, 2015 9:00 AM;64,196.00;15,256.00;861.25;9,035.00;5,359.75;48,940.00
Apr 11, 2015 9:00 AM;Apr 11, 2015 10:00 AM;70,707.00;19,189.50;925.00;8,594.00;9,670.50;51,517.50
Apr 11, 2015 10:00 AM;Apr 11, 2015 11:00 AM;75,886.00;23,049.75;1,016.75;8,428.75;13,604.25;52,836.25
Apr 11, 2015 11:00 AM;Apr 11, 2015 12:00 PM;80,130.00;26,640.50;1,090.25;9,262.25;16,288.00;53,489.50
Apr 11, 2015 12:00 PM;Apr 11, 2015 1:00 PM;81,553.00;29,287.75;1,121.75;10,919.50;17,246.50;52,265.25
Apr 11, 2015 1:00 PM;Apr 11, 2015 2:00 PM;79,578.00;30,502.00;1,148.75;12,687.00;16,666.25;49,076.00
Apr 11, 2015 2:00 PM;Apr 11, 2015 3:00 PM;76,519.00;30,366.00;1,180.25;14,094.75;15,091.00;46,153.00
Apr 11, 2015 3:00 PM;Apr 11, 2015 4:00 PM;73,653.00;29,087.00;1,206.50;15,177.50;12,703.00;44,566.00
Apr 11, 2015 4:00 PM;Apr 11, 2015 5:00 PM;70,927.00;26,178.00;1,228.25;15,652.25;9,297.50;44,749.00
Apr 11, 2015 5:00 PM;Apr 11, 2015 6:00 PM;69,154.00;22,482.25;1,229.75;15,725.25;5,527.25;46,671.75
Apr 11, 2015 6:00 PM;Apr 11, 2015 7:00 PM;67,874.00;19,149.75;1,236.00;15,461.50;2,452.25;48,724.25
Apr 11, 2015 7:00 PM;Apr 11, 2015 8:00 PM;65,054.00;16,682.00;1,244.00;14,940.25;497.75;48,372.00
Apr 11, 2015 8:00 PM;Apr 11, 2015 9:00 PM;62,299.00;15,696.50;1,237.75;14,445.50;13.25;46,602.50
Apr 11, 2015 9:00 PM;Apr 11, 2015 10:00 PM;60,327.00;15,208.75;1,232.75;13,976.00;0.00;45,118.25
Apr 11, 2015 10:00 PM;Apr 11, 2015 11:00 PM;58,850.00;14,735.50;1,116.75;13,618.75;0.00;44,114.50
Apr 11, 2015 11:00 PM;Apr 12, 2015 12:00 AM;56,460.00;14,348.00;1,108.00;13,240.00;0.00;42,112.00
Apr 12, 2015 12:00 AM;Apr 12, 2015 1:00 AM;53,919.00;15,670.50;1,100.25;14,570.25;0.00;38,248.50
Apr 12, 2015 1:00 AM;Apr 12, 2015 2:00 AM;50,127.00;15,248.75;1,089.25;14,159.50;0.00;34,878.25
Apr 12, 2015 2:00 AM;Apr 12, 2015 3:00 AM;48,579.00;15,366.75;1,074.25;14,292.50;0.00;33,212.25
Apr 12, 2015 3:00 AM;Apr 12, 2015 4:00 AM;47,116.00;13,691.00;1,060.50;12,630.50;0.00;33,425.00
Apr 12, 2015 4:00 AM;Apr 12, 2015 5:00 AM;47,010.00;12,071.50;1,040.75;11,030.75;0.00;34,938.50
Apr 12, 2015 5:00 AM;Apr 12, 2015 6:00 AM;46,960.00;10,967.00;1,035.00;9,932.00;0.00;35,993.00
Apr 12, 2015 6:00 AM;Apr 12, 2015 7:00 AM;46,798.00;10,536.50;1,042.75;9,372.75;121.00;36,261.50
Apr 12, 2015 7:00 AM;Apr 12, 2015 8:00 AM;50,166.00;11,907.00;1,053.25;9,018.50;1,835.25;38,259.00
Apr 12, 2015 8:00 AM;Apr 12, 2015 9:00 AM;57,376.00;15,717.50;1,058.25;8,734.50;5,924.75;41,658.50
Apr 12, 2015 9:00 AM;Apr 12, 2015 10:00 AM;64,104.00;20,508.00;1,049.50;8,517.75;10,940.75;43,596.00
Apr 12, 2015 10:00 AM;Apr 12, 2015 11:00 AM;70,087.00;25,368.25;1,046.00;8,589.00;15,733.25;44,718.75
Apr 12, 2015 11:00 AM;Apr 12, 2015 12:00 PM;74,950.00;29,480.25;1,049.00;9,208.50;19,222.75;45,469.75
Apr 12, 2015 12:00 PM;Apr 12, 2015 1:00 PM;77,544.00;32,563.00;1,095.75;10,444.25;21,023.00;44,981.00
Apr 12, 2015 1:00 PM;Apr 12, 2015 2:00 PM;75,653.00;33,980.50;1,112.50;11,642.00;21,226.00;41,672.50
Apr 12, 2015 2:00 PM;Apr 12, 2015 3:00 PM;72,923.00;33,800.50;1,124.00;12,489.50;20,187.00;39,122.50
Apr 12, 2015 3:00 PM;Apr 12, 2015 4:00 PM;70,548.00;31,630.00;1,130.00;12,773.00;17,727.00;38,918.00
Apr 12, 2015 4:00 PM;Apr 12, 2015 5:00 PM;67,093.00;27,913.00;1,117.25;12,708.50;14,087.25;39,180.00
Apr 12, 2015 5:00 PM;Apr 12, 2015 6:00 PM;64,549.00;22,448.00;1,142.25;12,004.25;9,301.50;42,101.00
Apr 12, 2015 6:00 PM;Apr 12, 2015 7:00 PM;61,877.00;16,403.50;1,156.75;10,848.75;4,398.00;45,473.50
Apr 12, 2015 7:00 PM;Apr 12, 2015 8:00 PM;59,474.00;11,771.75;1,160.75;9,582.25;1,028.75;47,702.25
Apr 12, 2015 8:00 PM;Apr 12, 2015 9:00 PM;59,224.00;10,240.75;1,157.50;9,022.00;61.25;48,983.25
Apr 12, 2015 9:00 PM;Apr 12, 2015 10:00 PM;58,855.00;10,717.25;1,156.75;9,560.50;0.00;48,137.75
Apr 12, 2015 10:00 PM;Apr 12, 2015 11:00 PM;58,534.00;12,039.25;1,159.25;10,880.00;0.00;46,494.75
Apr 12, 2015 11:00 PM;Apr 13, 2015 12:00 AM;58,013.00;13,848.00;1,159.00;12,689.00;0.00;44,165.00
Apr 13, 2015 12:00 AM;Apr 13, 2015 1:00 AM;58,569.00;19,200.25;1,149.25;18,051.00;0.00;39,368.75
Apr 13, 2015 1:00 AM;Apr 13, 2015 2:00 AM;57,643.00;20,742.25;1,159.75;19,582.50;0.00;36,900.75
Apr 13, 2015 2:00 AM;Apr 13, 2015 3:00 AM;56,013.00;23,289.00;1,158.75;22,130.25;0.00;32,724.00
Apr 13, 2015 3:00 AM;Apr 13, 2015 4:00 AM;55,978.00;22,687.00;1,140.50;21,546.50;0.00;33,291.00
Apr 13, 2015 4:00 AM;Apr 13, 2015 5:00 AM;57,103.00;21,536.50;1,096.50;20,440.00;0.00;35,566.50
Apr 13, 2015 5:00 AM;Apr 13, 2015 6:00 AM;59,842.00;20,146.75;1,091.25;19,055.50;0.00;39,695.25
Apr 13, 2015 6:00 AM;Apr 13, 2015 7:00 AM;64,186.00;18,881.25;1,078.75;17,668.25;134.25;45,304.75
Apr 13, 2015 7:00 AM;Apr 13, 2015 8:00 AM;69,907.00;19,361.50;1,060.75;16,574.00;1,726.75;50,545.50
Apr 13, 2015 8:00 AM;Apr 13, 2015 9:00 AM;75,180.00;22,185.50;1,037.50;15,876.50;5,271.50;52,994.50
Apr 13, 2015 9:00 AM;Apr 13, 2015 10:00 AM;80,205.00;26,308.00;1,006.25;15,881.50;9,420.25;53,897.00
Apr 13, 2015 10:00 AM;Apr 13, 2015 11:00 AM;84,371.00;30,336.25;951.75;16,071.75;13,312.75;54,034.75
Apr 13, 2015 11:00 AM;Apr 13, 2015 12:00 PM;87,443.00;33,122.25;874.75;16,155.00;16,092.50;54,320.75
Apr 13, 2015 12:00 PM;Apr 13, 2015 1:00 PM;89,081.00;34,479.50;804.50;16,093.50;17,581.50;54,601.50
Apr 13, 2015 1:00 PM;Apr 13, 2015 2:00 PM;88,798.00;34,551.50;725.25;15,882.25;17,944.00;54,246.50
Apr 13, 2015 2:00 PM;Apr 13, 2015 3:00 PM;86,805.00;33,396.75;667.75;15,524.00;17,205.00;53,408.25
Apr 13, 2015 3:00 PM;Apr 13, 2015 4:00 PM;83,429.00;30,910.00;628.25;14,972.00;15,309.75;52,519.00
Apr 13, 2015 4:00 PM;Apr 13, 2015 5:00 PM;78,847.00;26,979.00;592.25;14,136.25;12,250.50;51,868.00
Apr 13, 2015 5:00 PM;Apr 13, 2015 6:00 PM;75,006.00;21,622.50;552.75;12,802.25;8,267.50;53,383.50
Apr 13, 2015 6:00 PM;Apr 13, 2015 7:00 PM;70,675.00;15,623.75;506.00;11,008.75;4,109.00;55,051.25
Apr 13, 2015 7:00 PM;Apr 13, 2015 8:00 PM;68,774.00;10,494.00;444.00;9,022.00;1,028.00;58,280.00
Apr 13, 2015 8:00 PM;Apr 13, 2015 9:00 PM;67,757.00;7,801.25;366.00;7,362.25;73.00;59,955.75
Apr 13, 2015 9:00 PM;Apr 13, 2015 10:00 PM;66,034.00;6,473.00;283.75;6,189.25;0.00;59,561.00
Apr 13, 2015 10:00 PM;Apr 13, 2015 11:00 PM;62,779.00;5,608.00;237.00;5,371.00;0.00;57,171.00
Apr 13, 2015 11:00 PM;Apr 14, 2015 12:00 AM;57,921.00;5,048.00;229.25;4,818.75;0.00;52,873.00
Apr 14, 2015 12:00 AM;Apr 14, 2015 1:00 AM;54,491.00;4,400.75;252.50;4,148.25;0.00;50,090.25
Apr 14, 2015 1:00 AM;Apr 14, 2015 2:00 AM;52,228.00;4,265.00;310.75;3,954.25;0.00;47,963.00
Apr 14, 2015 2:00 AM;Apr 14, 2015 3:00 AM;51,906.00;4,491.25;425.50;4,065.75;0.00;47,414.75
Apr 14, 2015 3:00 AM;Apr 14, 2015 4:00 AM;51,714.00;4,978.00;600.25;4,377.75;0.00;46,736.00
Apr 14, 2015 4:00 AM;Apr 14, 2015 5:00 AM;53,764.00;5,744.75;920.75;4,824.00;0.00;48,019.25
Apr 14, 2015 5:00 AM;Apr 14, 2015 6:00 AM;58,228.00;6,394.50;1,038.00;5,356.50;0.00;51,833.50
Apr 14, 2015 6:00 AM;Apr 14, 2015 7:00 AM;64,510.00;7,215.50;1,094.50;5,970.75;150.25;57,294.50
Apr 14, 2015 7:00 AM;Apr 14, 2015 8:00 AM;72,721.00;9,416.25;1,119.00;6,460.75;1,836.50;63,304.75
Apr 14, 2015 8:00 AM;Apr 14, 2015 9:00 AM;79,542.00;13,276.25;1,127.75;6,566.00;5,582.50;66,265.75
Apr 14, 2015 9:00 AM;Apr 14, 2015 10:00 AM;84,114.00;17,805.25;1,131.25;6,566.25;10,107.75;66,308.75
Apr 14, 2015 10:00 AM;Apr 14, 2015 11:00 AM;88,261.00;22,336.50;1,128.00;6,956.00;14,252.50;65,924.50
Apr 14, 2015 11:00 AM;Apr 14, 2015 12:00 PM;91,449.00;26,452.00;1,122.25;7,854.25;17,475.50;64,997.00
Apr 14, 2015 12:00 PM;Apr 14, 2015 1:00 PM;92,163.00;29,876.75;1,151.50;9,329.00;19,396.25;62,286.25
Apr 14, 2015 1:00 PM;Apr 14, 2015 2:00 PM;92,460.00;31,746.00;1,139.25;10,721.75;19,885.00;60,714.00
Apr 14, 2015 2:00 PM;Apr 14, 2015 3:00 PM;91,934.00;32,212.75;1,121.50;11,987.50;19,103.75;59,721.25
Apr 14, 2015 3:00 PM;Apr 14, 2015 4:00 PM;89,350.00;30,777.50;1,104.25;12,891.00;16,782.25;58,572.50
Apr 14, 2015 4:00 PM;Apr 14, 2015 5:00 PM;85,689.00;27,807.00;1,087.75;13,360.50;13,358.75;57,882.00
Apr 14, 2015 5:00 PM;Apr 14, 2015 6:00 PM;80,332.00;23,238.50;1,072.50;13,223.50;8,942.50;57,093.50
Apr 14, 2015 6:00 PM;Apr 14, 2015 7:00 PM;77,209.00;17,905.25;1,048.50;12,463.75;4,393.00;59,303.75
Apr 14, 2015 7:00 PM;Apr 14, 2015 8:00 PM;74,781.00;13,738.75;1,025.25;11,560.75;1,152.75;61,042.25
Apr 14, 2015 8:00 PM;Apr 14, 2015 9:00 PM;72,921.00;12,104.25;1,003.75;11,015.75;84.75;60,816.75
Apr 14, 2015 9:00 PM;Apr 14, 2015 10:00 PM;70,958.00;12,000.00;981.00;11,019.00;0.00;58,958.00
Apr 14, 2015 10:00 PM;Apr 14, 2015 11:00 PM;68,544.00;12,062.50;961.50;11,101.00;0.00;56,481.50
Apr 14, 2015 11:00 PM;Apr 15, 2015 12:00 AM;64,484.00;11,966.75;958.75;11,008.00;0.00;52,517.25
Apr 15, 2015 12:00 AM;Apr 15, 2015 1:00 AM;58,845.00;10,621.25;923.75;9,697.50;0.00;48,223.75
Apr 15, 2015 1:00 AM;Apr 15, 2015 2:00 AM;55,640.00;10,242.50;898.00;9,344.50;0.00;45,397.50
Apr 15, 2015 2:00 AM;Apr 15, 2015 3:00 AM;55,026.00;9,468.75;909.75;8,559.00;0.00;45,557.25
Apr 15, 2015 3:00 AM;Apr 15, 2015 4:00 AM;54,751.00;9,233.50;933.25;8,300.25;0.00;45,517.50
Apr 15, 2015 4:00 AM;Apr 15, 2015 5:00 AM;56,200.00;9,225.50;970.75;8,254.75;0.00;46,974.50
Apr 15, 2015 5:00 AM;Apr 15, 2015 6:00 AM;60,144.00;9,332.25;1,010.50;8,321.75;0.00;50,811.75
Apr 15, 2015 6:00 AM;Apr 15, 2015 7:00 AM;66,614.00;9,693.50;1,035.25;8,452.75;205.50;56,920.50
